address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
"Via Cicala 1",accommodation,202702,42.787336532443,10.246877343975,Tuscany,"Hotel La perla del Golfo",4df08eac7d8ba370a00f9824,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202702,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202702
,accommodation,202703,42.78922129388,10.249949432141,Tuscany,"Residence Villa Cecilia",4fe5d02fe4b0972a1cf2b390,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202703,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202703
,accommodation,202704,42.772808,10.245172,Tuscany,"Agriturismo Casa Nei Tigli",4e46a821b61c03d0cd0e87a7,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202704,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202704
,accommodation,202705,42.751847238399,10.244451509595,Tuscany,"Ville Degli Ulivi",4c47519d417b20a1eb32dda9,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202705,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202705
"Isola d'Elba",accommodation,202711,42.79873905097,10.265787971836,Tuscany,"Varya's Villa",50315fcfe4b0c518269eed50,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202711,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202711
,accommodation,202717,42.80830258536,10.268408060074,Tuscany,"Villa Lafonte",4c94e75e03413704a55276ef,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202717,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202717
"Località Biodola",accommodation,202721,42.803644526229,10.270816145703,Tuscany,"Camping Scaglieri",4dd6e2eb1838b8561cd8ecd7,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202721,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202721
,accommodation,202723,42.798504,10.277086,Tuscany,"la collina",4e71242ac65bcd032329c8e7,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202723,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202723
,accommodation,202729,42.79857,10.30203,Tuscany,"Hotel Park Napoleone",51e152f0498e76dd8cbcb518,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202729,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202729
"Viale dei Golfi",accommodation,202730,42.759436,10.309994,Tuscany,"Lacona Residence",4d98768eb188721ee51d2837,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202730,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202730
"Via Del Fosso di Indo 6",accommodation,202735,42.800312042236,10.313413619995,Tuscany,"hotel villa san giovanni",51d81fe1498e9d28e6025e88,0,"Hotel Pool",http://tour-pedia.org/api/getPlaceDetails?id=202735,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202735
,accommodation,202736,42.799951383568,10.314613739336,Tuscany,"Residence San Giovanni",4fbe7384e4b06386c7ea6492,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202736,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202736
,accommodation,202738,42.764568,10.309907,Tuscany,"Poggio Di Sole Eco Resort",4f8ac70ce4b0e6f349ba7350,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202738,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202738
"Via Dei Vigneti 61",accommodation,202739,42.763858210755,10.312613507844,Tuscany,"La Corte Dei Miracoli",502c14bae4b057455adb790e,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202739,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202739
"via del Margidore, 160/d",accommodation,202740,42.763397922532,10.314702987671,Tuscany,"Villa Lacona",4e3fe5a481dc6ce0fac99154,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202740,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202740
,accommodation,202741,42.81810149246,10.316329041847,Tuscany,"Hotel Acquamarina",4e947d08d3e3941fca0b8caf,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202741
,accommodation,202761,42.801691,10.320799,Tuscany,"A quatt e spad ncopp o liett ell'Hotel Airone",4e3c96b6d4c058f9dbfa6895,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202761,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202761
,accommodation,202762,42.801466,10.320874,Tuscany,"M vac a schiattá rint all'idromassagg, c sntimm chiu tard :)",4e3c05ffb0fb875af84df5d5,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=202762,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202762
,accommodation,202763,42.783245765936,10.325991246097,Tuscany,"BB Tra Cielo E Mare",501be3d0e4b0120e683ef5b3,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202763,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202763
,accommodation,202766,42.762628,10.32049,Tuscany,"Hotel Sas Capo Sud",4c421ff7da3dc9283604cab9,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202766,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202766
,accommodation,202789,42.798667679915,10.326035092842,Tuscany,"Le Stanze del Casale",4fb73ebae4b0363b11eeed9e,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202789,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202789
,accommodation,202797,42.768342163921,10.35195774171,Tuscany,"Villaggio La Valdana",4e370455ae606991af8a10f9,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=202797,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202797
,accommodation,202798,42.76251622858,10.349370074854,Tuscany,"villa felciaio",5026aba9e4b098a56174902b,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=202798,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=202798
