address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
"Via della Madonna del Riposo",restaurant,805,41.895809,12.42998799,Rome,Nagoya,4b980820f964a5208b2735e3,0,"Japanese Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=805,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=805
"Piazza Giuochi Delfici",restaurant,822,41.949,12.461666,Rome,"Bar Delfo",4b9f3643f964a5201f1837e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=822,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=822
"Via Famagosta 69",restaurant,824,41.909603792603,12.455330169517,Rome,"Il Colibri",4b9fde8ef964a520104637e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=824,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=824
,restaurant,825,41.932342541647,12.621354762412,Rome,"Bar - Tavola calda ""da Peppino""",4ba09921f964a520cc7337e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=825,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=825
"Via del Casale Cavallari 8",restaurant,826,41.932429563667,12.595450686409,Rome,McDonald's,4ba0d081f964a520807f37e3,0,"Fast Food Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=826,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=826
"Via Mattia Battistini 606",restaurant,833,41.92052885433,12.397191524506,Rome,"Gauchos Pizza & Grill",4ba3e70bf964a520e76b38e3,0,"Argentinian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=833,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=833
"Via di Acilia, 120",restaurant,838,41.780190856946,12.366985097461,Rome,"Pizza 120",4ba61710f964a520d23239e3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=838,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=838
,restaurant,842,41.879528,12.510814,Rome,L'oasi,4ba6889bf964a520c55b39e3,0,"Italian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=842,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=842
"Via San Francesco a Ripa, 56",restaurant,843,41.886454287311,12.472534891453,Rome,Jaipur,4ba68e85f964a5200d5e39e3,0,"Indian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=843,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=843
,restaurant,845,41.886726266473,12.400973010404,Rome,"Pans & Company",4ba762e9f964a520dc8f39e3,0,"Sandwich Place",http://tour-pedia.org/api/getPlaceDetails?id=845,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=845
,restaurant,846,41.93091958862,12.616269908441,Rome,"il  fienile",4ba7633df964a520f98f39e3,0,"Fast Food Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=846,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=846
"Via Gregorio VII, 385",restaurant,860,41.895361386483,12.439430952072,Rome,Vice,4ba901a9f964a520e4023ae3,0,"Ice Cream Shop",http://tour-pedia.org/api/getPlaceDetails?id=860,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=860
"Benedetto croce, 61",restaurant,861,41.841887333333,12.484693,Rome,"Chattanooga Saloon",4ba908a7f964a52065053ae3,0,"Mexican Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=861,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=861
"Viale Isacco Newton",restaurant,876,41.852790678179,12.44055175361,Rome,McDonald's,4babccacf964a52091ca3ae3,0,"Fast Food Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=876,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=876
"Via Valenziani, 14",restaurant,879,41.910329,12.498991,Rome,Kebab,4bacb049f964a520fa033be3,0,"Turkish Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=879,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=879
"Campo de' Fiori",restaurant,882,41.895471811295,12.472143173218,Rome,"Bottiglieria il Nolano",4bad07abf964a52049263be3,0,Winery,http://tour-pedia.org/api/getPlaceDetails?id=882,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=882
"viale vega",restaurant,885,41.725895493763,12.295546138447,Rome,"Luna Rossa",4bad4004f964a520093e3be3,0,"Pizza Place",http://tour-pedia.org/api/getPlaceDetails?id=885,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=885
"viale Antonio Ciamarra 166",restaurant,888,41.851981726309,12.590761184692,Rome,"Pan Biscotto",4baddd01f964a5203a6e3be3,0,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=888,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=888
"Via Marco Polo",restaurant,890,41.874087,12.487025,Rome,"Città Delle Meraviglie",4bae628af964a5204eab3be3,0,"Chinese Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=890,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=890
"Via Benaco, 13",restaurant,895,41.923648354275,12.506599284997,Rome,"Bar Benaco",4bb063c1f964a5208d433ce3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=895,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=895
"Largo Alberto Missiroli 15",restaurant,897,41.866714,12.444371,Rome,Tony,4bb0c8d3f964a520ab5c3ce3,0,"Ice Cream Shop",http://tour-pedia.org/api/getPlaceDetails?id=897,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=897
898,Squisitò,,restaurant,Rome,41.815019822999,12.440126342872,http://tour-pedia.org/api/getPlaceDetails?id=898,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=898
"Via Marcantonio Bragadin, 80",restaurant,899,41.906445073409,12.445690393594,Rome,"Genkai 2",4bb117daf964a520d6793ce3,0,"Sushi Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=899,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=899
"Piazza dell'Alberone, 16/A",restaurant,902,41.876165,12.52134527,Rome,Petrini,4bb3713f42959c74e8e9212c,0,"Ice Cream Shop",http://tour-pedia.org/api/getPlaceDetails?id=902,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=902
