address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
114835,"McDonald's - ماكدونالدز","Sheikh Zayed Road",restaurant,Dubai,25.134795093065,55.213594436646,http://tour-pedia.org/api/getPlaceDetails?id=114835,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114835
"Souk Madinat Jumeirah",restaurant,114836,25.133862647887,55.184798240662,Dubai,"The Meat Company",4b55c1a6f964a52093ee27e3,0,Steakhouse,http://tour-pedia.org/api/getPlaceDetails?id=114836,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114836
DIFC,restaurant,114838,25.214531634675,55.281615257263,Dubai,"Caribou Coffee",4b56a518f964a520821728e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114838,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114838
"DIFC, Gate Building Basement",restaurant,114839,25.214813125233,55.280810594559,Dubai,"Noodle House نودل هاوس",4b56be60f964a520161a28e3,0,"Asian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114839,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114839
"Mina A'Salam, Madinat Jumeirah",restaurant,114840,25.135285595223,55.185806751251,Dubai,"Al Samar Lounge صالة السمر",4b56fad3f964a5208f2128e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114840,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114840
"Al Manzil Hotel",restaurant,114842,25.190884103524,55.278482437134,Dubai,"Bastakiyah Nights ليالي البستكية",4b572a61f964a520172928e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=114842,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114842
"2 A St, Al Wasl Rd",restaurant,114843,25.203295747112,55.252647399902,Dubai,"Smiling BKK سمايلينج بي كيه كيه",4b574969f964a520652f28e3,0,"Thai Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114843,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114843
,restaurant,114844,25.04660265183,55.13091490143,Dubai,"The red lounge",4b57d4d5f964a520144328e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114844,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114844
"The Dubai Mall",restaurant,114846,25.197093895105,55.27648442388,Dubai,"Armani Cafe أرماني كافيه",4b588feff964a5202f5e28e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=114846,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114846
114851,"Cafe Ceramique كافيه سيراميك","Town Center, beach Road",restaurant,Dubai,25.215251464574,55.250892631236,http://tour-pedia.org/api/getPlaceDetails?id=114851,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114851
"The Dubai Mall",restaurant,114852,25.195060195906,55.278621914757,Dubai,Starbucks,4b59dc20f964a520839c28e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114852,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114852
"Garhoud, near Welcare Hospital",restaurant,114853,25.247024930891,55.341825485229,Dubai,"Abajour مطعم أباجور",4b59ecf0f964a52063a128e3,0,"Middle Eastern Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114853,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114853
"Al Manzil",restaurant,114856,25.191072874972,55.278265662595,Dubai,Starbucks,4b5b10b2f964a520bbe128e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=114856,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114856
"Near clock tower",restaurant,114857,25.260706784298,55.3271484375,Dubai,"Al Tawasol Mandi Restaurant - مطعم التواصل للمندي والأكلات الشعبيية",4b5b2521f964a5205ae628e3,0,"Middle Eastern Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114857,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114857
"Safa Spinneys",restaurant,114860,25.16863026336,55.227928161621,Dubai,"The Indian Pavillion",4b5beabef964a520261d29e3,0,"Indian Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114860,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114860
"DIC Building 3",restaurant,114861,25.09383850237,55.15926361084,Dubai,"Golden Dragon Restaurant",4b5c2580f964a520ae2529e3,0,"Chinese Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114861,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114861
"Dubai Mall, near the Burj Top Ticket Counter",restaurant,114863,25.19701970062,55.276293754578,Dubai,"Nando's ناندوز",4b5c8bc0f964a520bb3529e3,0,"American Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114863,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114863
"Oasis Beach Tower",restaurant,114864,25.079661762129,55.136293172836,Dubai,"Thyme Restaurant & Bar",4b5c9a06f964a5202c3929e3,0,"Mediterranean Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114864,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114864
"DXB airport terminal 1",restaurant,114866,25.249003573868,55.353775390812,Dubai,Costa,4b5d9790f964a520b36229e3,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=114866,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114866
"The Dubai Mall",restaurant,114868,25.196500322652,55.2771037817,Dubai,"Wafi Gourmet وافي جورميه",4b5dc058f964a520de6929e3,0,"Middle Eastern Restaurant",http://tour-pedia.org/api/getPlaceDetails?id=114868,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114868
"Emirates Towers Hotel",restaurant,114869,25.217699598173,55.282913249673,Dubai,"Starbucks Coffee",4b5e686af964a520648d29e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114869,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114869
"Al Wasl Road",restaurant,114873,25.169024301306,55.227601114236,Dubai,"Starbucks @ Spinneys",4b5fce8cf964a52071cd29e3,0,"Coffee Shop",http://tour-pedia.org/api/getPlaceDetails?id=114873,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=114873
